tweet_id,source,text,rating_out_of_10,name,retweet_count,favorite_count,jpg_url,dog_breed_prediction,dog_stage,post_date,post_time
870656317836468226,Twitter for IPhone,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",13.0,Cody,2190,10861,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,pembroke,dog,2017-06-02,15:00:16
870374049280663552,Twitter for IPhone,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,13.0,Zoey,22665,73744,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden retriever,dog,2017-06-01,20:18:38
870308999962521604,Twitter for IPhone,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",13.0,Rumble,3535,19428,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,greater swiss mountain dog,dog,2017-06-01,16:00:09
870063196459192321,Twitter for IPhone,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,14.0,Clifford,7052,32329,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,none found,dog,2017-05-31,23:43:25
869772420881756160,Twitter for IPhone,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",13.0,Dewey,8662,37913,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,pembroke,dog,2017-05-31,04:27:59
869702957897576449,Twitter for IPhone,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,13.0,Stanley,5365,24972,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,pembroke,dog,2017-05-30,23:51:58
869596645499047938,Twitter for IPhone,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,12.0,Scout,2629,14148,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,chihuahua,doggo,2017-05-30,16:49:31
869227993411051520,Twitter for IPhone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,13.0,Gizmo,3192,18090,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,pembroke,dog,2017-05-29,16:24:37
868880397819494401,Twitter for IPhone,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,14.0,Walter,12205,57772,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,french bulldog,dog,2017-05-28,17:23:24
868622495443632128,Twitter for IPhone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,13.0,None,4447,23581,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,labrador retriever,dog,2017-05-28,00:18:35
868552278524837888,Twitter for IPhone,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",12.0,Cooper,1744,8941,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,dog,2017-05-27,19:39:34
867900495410671616,Twitter for IPhone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",12.0,None,3554,21538,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,labrador retriever,dog,2017-05-26,00:29:37
867774946302451713,Twitter for IPhone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,13.0,Harold,6228,30176,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,border collie,dog,2017-05-25,16:10:44
867421006826221569,Twitter for IPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,12.0,Shikha,2109,14304,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,eskimo dog,puppo,2017-05-24,16:44:18
867051520902168576,Twitter for IPhone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",13.0,None,6755,28618,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,samoyed,dog,2017-05-23,16:16:06
866686824827068416,Twitter for IPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,12.0,Lili,2953,17077,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated retriever,dog,2017-05-22,16:06:55
866450705531457537,Twitter for IPhone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",13.0,Jamesy,30070,108547,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,french bulldog,pupper,2017-05-22,00:28:40
866334964761202691,Twitter for IPhone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,12.0,Coco,12161,46449,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,samoyed,dog,2017-05-21,16:48:45
865718153858494464,Twitter for IPhone,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",13.0,Boomer,4818,22843,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden retriever,dog,2017-05-19,23:57:46
865359393868664832,Twitter for IPhone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,13.0,Sammy,4271,23532,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,chesapeake bay retriever,dog,2017-05-19,00:12:11
865006731092295680,Twitter for IPhone,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,13.0,Nelly,6637,24975,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,pembroke,dog,2017-05-18,00:50:50
864873206498414592,Twitter for IPhone,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,14.0,None,7477,28769,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,none found,dog,2017-05-17,16:00:15
864279568663928832,Twitter for IPhone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,12.0,Meatball,2571,13034,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull mastiff,dog,2017-05-16,00:41:21
864197398364647424,Twitter for IPhone,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,13.0,Paisley,7558,26566,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden retriever,dog,2017-05-15,19:14:50
863907417377173506,Twitter for IPhone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,13.0,Albus,3579,18387,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,none found,dog,2017-05-15,00:02:33
863553081350529029,Twitter for IPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,13.0,Neptune,3613,13638,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,eskimo dog,dog,2017-05-14,00:34:33
863432100342583297,Twitter for IPhone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,12.0,Belle,4545,21233,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,staffordshire bullterrier,dog,2017-05-13,16:33:49
863062471531167744,Twitter for IPhone,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",13.0,Quinn,2085,7502,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,french bulldog,dog,2017-05-12,16:05:02
862831371563274240,Twitter for IPhone,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",13.0,Zooey,4446,17189,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,australian terrier,dog,2017-05-12,00:46:44
862722525377298433,Twitter for IPhone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",11.0,Dave,3077,15296,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,dog,2017-05-11,17:34:13
862457590147678208,Twitter for IPhone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",13.0,Jersey,4232,18229,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,none found,dog,2017-05-11,00:01:27
862096992088072192,Twitter for IPhone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,13.0,None,19915,66086,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,dog,2017-05-10,00:08:34
861383897657036800,Twitter for IPhone,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,13.0,Hobbes,9232,32201,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,cardigan,dog,2017-05-08,00:54:59
861288531465048066,Twitter for IPhone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,13.0,None,3576,15311,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,bouvier des flandres,dog,2017-05-07,18:36:02
861005113778896900,Twitter for IPhone,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,12.0,Burt,3322,14951,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,german shepherd,dog,2017-05-06,23:49:50
860563773140209665,Twitter for IPhone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",13.0,Lorenzo,1850,6704,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,cardigan,dog,2017-05-05,18:36:06
860524505164394496,Twitter for IPhone,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,13.0,Carl,4587,21202,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,bedlington terrier,dog,2017-05-05,16:00:04
860276583193509888,Twitter for IPhone,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,12.0,Jordy,3057,16535,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,none found,dog,2017-05-04,23:34:55
860184849394610176,Twitter for IPhone,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",14.0,None,5107,14970,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,none found,dog,2017-05-04,17:30:24
859924526012018688,Twitter for IPhone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,12.0,Milky,3573,17590,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,french bulldog,dog,2017-05-04,00:15:58
859851578198683649,Twitter for IPhone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,13.0,Trooper,3060,13950,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,labrador retriever,dog,2017-05-03,19:26:06
859607811541651456,Twitter for IPhone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,13.0,None,1361,16796,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden retriever,puppo,2017-05-03,03:17:27
859196978902773760,Twitter for IPhone,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,12.0,None,26183,80323,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,malamute,dog,2017-05-02,00:04:57
859074603037188101,Twitter for IPhone,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,13.0,None,11925,30347,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,none found,dog,2017-05-01,15:58:40
858843525470990336,Twitter for IPhone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,13.0,None,3019,14091,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden retriever,doggo,2017-05-01,00:40:27
858471635011153920,Twitter for IPhone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,13.0,Sophie,4244,19426,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,pembroke,dog,2017-04-30,00:02:42
858107933456039936,Twitter for IPhone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,12.0,Wyatt,2534,14200,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden retriever,dog,2017-04-28,23:57:28
857989990357356544,Twitter for IPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,12.0,Rosie,2261,14462,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,french bulldog,dog,2017-04-28,16:08:49
857746408056729600,Twitter for IPhone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,13.0,Thor,9316,30731,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,labrador retriever,dog,2017-04-28,00:00:54
857393404942143489,Twitter for IPhone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",13.0,None,1436,5293,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,dog,2017-04-27,00:38:11
857263160327368704,Twitter for IPhone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,13.0,Oscar,3960,18210,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,samoyed,dog,2017-04-26,16:00:39
857029823797047296,Twitter for IPhone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,12.0,Zeke,3473,17007,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden retriever,dog,2017-04-26,00:33:27
856543823941562368,Twitter for IPhone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,12.0,Callie,2534,14796,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,boston bull,dog,2017-04-24,16:22:16
856282028240666624,Twitter for IPhone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",14.0,Cermet,5565,25173,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,chihuahua,dog,2017-04-23,23:01:59
855851453814013952,Twitter for IPhone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,13.0,None,16082,41820,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat-coated retriever,doggo,2017-04-22,18:31:02
855459453768019968,Twitter for IPhone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",12.0,None,7286,27033,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,blenheim spaniel,dog,2017-04-21,16:33:22
854732716440526848,Twitter for IPhone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12.0,Marlee,5331,20632,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,pembroke,dog,2017-04-19,16:25:34
854482394044301312,Twitter for IPhone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13.0,Arya,6001,26514,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,chihuahua,dog,2017-04-18,23:50:52
854365224396361728,Twitter for IPhone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13.0,Einstein,4135,17157,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,pembroke,dog,2017-04-18,16:05:17
854120357044912130,Twitter for IPhone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,14.0,None,6574,29164,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black-and-tan coonhound,pupper,2017-04-17,23:52:16
854010172552949760,Twitter for IPhone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",11.0,None,2785,14807,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,english springer,doggo,2017-04-17,16:34:26
853760880890318849,Twitter for IPhone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12.0,Alice,5105,26019,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature pinscher,dog,2017-04-17,00:03:50
